strategy,length_km,buffer_hours,storage_cost_2023_usd_per_kg,annual_delivered_kg,required_buffer_kg,diameter_in,stations,segment_length_km,q_bar_a,draft_inlet_bar_a,pressure_swing_bar,raw_linepack_kg,credited_linepack_kg,external_storage_kg,gathering_stages,gathering_rating_unit_kw,enroute_stages,enroute_rating_unit_kw,compressor_capex_2018_usd,full_year_energy_kwh,pipeline_capex_2023_usd,compressor_capex_2023_usd,storage_capex_2023_usd,pipeline_lcot_2023_usd_per_kg,compressor_lcot_2023_usd_per_kg,electricity_lcot_2023_usd_per_kg,storage_lcot_2023_usd_per_kg,lcot_2023_usd_per_kg,annual_cost_2023_usd,service_closure_kg,infrastructure_response,uses_linepack,delta_embedded_2023_usd_per_kg,delta_redesign_2023_usd_per_kg,delta_joint_vs_external_storage_only_2023_usd_per_kg,joint_saving_vs_external_storage_only_percent
Linepack without redesign,400.0,6.0,200.0,500000000.0,342465.7534246575,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,243465.41047393013,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,48693082.094786026,0.08033920652977157,0.008101605864454974,0.063213201801047,0.009738616418957206,0.16139263061423073,80696315.30711536,0.0,Transport assets retained,True,0.003960013718029093,0.0,0.003960013718029093,2.394889863431416
Joint design,400.0,6.0,200.0,500000000.0,342465.7534246575,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,243465.41047393013,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,48693082.094786026,0.08033920652977157,0.008101605864454974,0.063213201801047,0.009738616418957206,0.16139263061423073,80696315.30711536,0.0,Transport assets retained,True,0.003960013718029093,0.0,0.003960013718029093,2.394889863431416
External storage only,400.0,12.0,200.0,500000000.0,684931.506849315,24.0,0,400.0,,,0.0,0.0,0.0,684931.506849315,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,136986301.369863,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0273972602739726,0.17905127446924612,89525637.23462306,0.0,Transport assets retained,False,0.003960013718029121,0.0002579407480538809,0.0042179544660830015,2.355724346886723
Linepack without redesign,400.0,12.0,200.0,500000000.0,684931.506849315,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,585931.1638985876,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,117186232.77971752,0.08033920652977157,0.008101605864454974,0.063213201801047,0.023437246555943505,0.175091260751217,87545630.3756085,0.0,Transport assets retained,True,0.003960013718029121,0.0002579407480538809,0.0042179544660830015,2.355724346886723
Joint design,400.0,12.0,200.0,500000000.0,684931.506849315,30.0,0,400.0,21.01325,39.61800634816717,35.48835031641107,517887.72075333726,517887.72075333726,167043.78609597776,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,461127432.8277241,28729098.81012402,33408757.219195552,0.09683676089382208,0.008101605864454974,0.063213201801047,0.00668175144383911,0.17483332000316312,87416660.00158156,0.0,Diameter change,True,0.003960013718029121,0.0002579407480538809,0.0042179544660830015,2.355724346886723
External storage only,400.0,24.0,200.0,500000000.0,1369863.01369863,24.0,0,400.0,,,0.0,0.0,0.0,1369863.01369863,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,273972602.739726,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0547945205479452,0.20644853474321873,103224267.37160936,0.0,Transport assets retained,False,0.003960013718029093,0.00025794074805390865,0.0042179544660830015,2.0431021568301784
Linepack without redesign,400.0,24.0,200.0,500000000.0,1369863.01369863,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,1270862.6707479027,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,254172534.14958054,0.08033920652977157,0.008101605864454974,0.063213201801047,0.05083450682991611,0.20248852102518963,101244260.51259482,0.0,Transport assets retained,True,0.003960013718029093,0.00025794074805390865,0.0042179544660830015,2.0431021568301784
Joint design,400.0,24.0,200.0,500000000.0,1369863.01369863,30.0,0,400.0,21.01325,39.61800634816717,35.48835031641107,517887.72075333726,517887.72075333726,851975.2929452928,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,461127432.8277241,28729098.81012402,170395058.58905855,0.09683676089382208,0.008101605864454974,0.063213201801047,0.03407901171781171,0.20223058027713572,101115290.13856786,0.0,Diameter change,True,0.003960013718029093,0.00025794074805390865,0.0042179544660830015,2.0431021568301784
External storage only,400.0,36.0,200.0,500000000.0,2054794.520547945,24.0,0,400.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,410958904.109589,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0821917808219178,0.23384579501719133,116922897.50859566,0.0,Transport assets retained,False,0.003960013718029093,0.00025794074805390865,0.0042179544660830015,1.8037332960265187
Linepack without redesign,400.0,36.0,200.0,500000000.0,2054794.520547945,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,1955794.1775972177,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,391158835.5194436,0.08033920652977157,0.008101605864454974,0.063213201801047,0.07823176710388872,0.22988578129916223,114942890.64958112,0.0,Transport assets retained,True,0.003960013718029093,0.00025794074805390865,0.0042179544660830015,1.8037332960265187
Joint design,400.0,36.0,200.0,500000000.0,2054794.520547945,30.0,0,400.0,21.01325,39.61800634816717,35.48835031641107,517887.72075333726,517887.72075333726,1536906.7997946078,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,461127432.8277241,28729098.81012402,307381359.95892155,0.09683676089382208,0.008101605864454974,0.063213201801047,0.06147627199178431,0.22962784055110833,114813920.27555417,0.0,Diameter change,True,0.003960013718029093,0.00025794074805390865,0.0042179544660830015,1.8037332960265187
External storage only,400.0,48.0,200.0,500000000.0,2739726.02739726,24.0,0,400.0,,,0.0,0.0,0.0,2739726.02739726,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,547945205.479452,0.08033920652977157,0.008101605864454974,0.063213201801047,0.1095890410958904,0.26124305529116393,130621527.64558196,0.0,Transport assets retained,False,0.003960013718029065,0.00025794074805390865,0.004217954466082974,1.6145709448168586
Linepack without redesign,400.0,48.0,200.0,500000000.0,2739726.02739726,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,2640725.6844465327,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,528145136.88930655,0.08033920652977157,0.008101605864454974,0.063213201801047,0.10562902737786133,0.25728304157313486,128641520.78656742,0.0,Transport assets retained,True,0.003960013718029065,0.00025794074805390865,0.004217954466082974,1.6145709448168586
Joint design,400.0,48.0,200.0,500000000.0,2739726.02739726,30.0,0,400.0,21.01325,39.61800634816717,35.48835031641107,517887.72075333726,517887.72075333726,2221838.306643923,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,461127432.8277241,28729098.81012402,444367661.3287846,0.09683676089382208,0.008101605864454974,0.063213201801047,0.08887353226575692,0.25702510082508095,128512550.41254047,0.0,Diameter change,True,0.003960013718029065,0.00025794074805390865,0.004217954466082974,1.6145709448168586
External storage only,400.0,72.0,200.0,500000000.0,4109589.04109589,24.0,0,400.0,,,0.0,0.0,0.0,4109589.04109589,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,821917808.219178,0.08033920652977157,0.008101605864454974,0.063213201801047,0.1643835616438356,0.31603757583910913,158018787.91955456,0.0,Transport assets retained,False,0.003960013718029065,0.00025794074805390865,0.004217954466082974,1.3346370142486736
Linepack without redesign,400.0,72.0,200.0,500000000.0,4109589.04109589,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,4010588.698145163,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,802117739.6290326,0.08033920652977157,0.008101605864454974,0.063213201801047,0.16042354792580651,0.31207756212108007,156038781.06054002,0.0,Transport assets retained,True,0.003960013718029065,0.00025794074805390865,0.004217954466082974,1.3346370142486736
Joint design,400.0,72.0,200.0,500000000.0,4109589.04109589,30.0,0,400.0,21.01325,39.61800634816717,35.48835031641107,517887.72075333726,517887.72075333726,3591701.320342553,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,461127432.8277241,28729098.81012402,718340264.0685105,0.09683676089382208,0.008101605864454974,0.063213201801047,0.1436680528137021,0.31181962137302616,155909810.68651307,0.0,Diameter change,True,0.003960013718029065,0.00025794074805390865,0.004217954466082974,1.3346370142486736
External storage only,800.0,0.0,200.0,500000000.0,0.0,30.0,0,800.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,0.0,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0,0.25528512417877686,127642562.08938842,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Linepack without redesign,800.0,0.0,200.0,500000000.0,0.0,30.0,0,800.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,0.0,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0,0.25528512417877686,127642562.08938842,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Joint design,800.0,0.0,200.0,500000000.0,0.0,30.0,0,800.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,0.0,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0,0.25528512417877686,127642562.08938842,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
External storage only,800.0,6.0,200.0,500000000.0,342465.7534246575,30.0,0,800.0,,,0.0,0.0,0.0,342465.7534246575,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,68493150.6849315,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0136986301369863,0.2689837543157631,134491877.15788156,0.0,Transport assets retained,False,0.013698630128200051,0.0,0.013698630128200051,5.092735121883633
Linepack without redesign,800.0,6.0,200.0,500000000.0,342465.7534246575,30.0,0,800.0,38.0591784721335,60.865101403477006,11.733764032321282,342465.7532050027,342465.7532050027,0.00021965481573715806,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,0.04393096314743161,0.18397031651327486,0.008101605864454974,0.063213201801047,8.786192629486322e-12,0.25528512418756305,127642562.09378152,0.0,Transport assets retained,True,0.013698630128200051,0.0,0.013698630128200051,5.092735121883633
Joint design,800.0,6.0,200.0,500000000.0,342465.7534246575,30.0,0,800.0,38.0591784721335,60.865101403477006,11.733764032321282,342465.7532050027,342465.7532050027,0.00021965481573715806,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,0.04393096314743161,0.18397031651327486,0.008101605864454974,0.063213201801047,8.786192629486322e-12,0.25528512418756305,127642562.09378152,0.0,Transport assets retained,True,0.013698630128200051,0.0,0.013698630128200051,5.092735121883633
External storage only,800.0,12.0,200.0,500000000.0,684931.506849315,30.0,0,800.0,,,0.0,0.0,0.0,684931.506849315,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,136986301.369863,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0273972602739726,0.28268238445274946,141341192.22637472,0.0,Transport assets retained,False,0.027331635546883226,0.0,0.027331635546883226,9.668673058561852
Linepack without redesign,800.0,12.0,200.0,500000000.0,684931.506849315,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,1640.61817723501,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,328123.635447002,0.18397031651327486,0.008101605864454974,0.063213201801047,6.56247270894004e-05,0.25535074890586623,127675374.45293312,0.0,Transport assets retained,True,0.027331635546883226,0.0,0.027331635546883226,9.668673058561852
Joint design,800.0,12.0,200.0,500000000.0,684931.506849315,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,1640.61817723501,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,328123.635447002,0.18397031651327486,0.008101605864454974,0.063213201801047,6.56247270894004e-05,0.25535074890586623,127675374.45293312,0.0,Transport assets retained,True,0.027331635546883226,0.0,0.027331635546883226,9.668673058561852
External storage only,800.0,24.0,200.0,500000000.0,1369863.01369863,30.0,0,800.0,,,0.0,0.0,0.0,1369863.01369863,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,273972602.739726,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0547945205479452,0.310079644726722,155039822.363361,0.0,Transport assets retained,False,0.02733163554688317,0.0,0.02733163554688317,8.814392047878847
Linepack without redesign,800.0,24.0,200.0,500000000.0,1369863.01369863,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,686572.12502655,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,137314425.00531,0.18397031651327486,0.008101605864454974,0.063213201801047,0.027462885001062,0.28274800917983883,141374004.58991942,0.0,Transport assets retained,True,0.02733163554688317,0.0,0.02733163554688317,8.814392047878847
Joint design,800.0,24.0,200.0,500000000.0,1369863.01369863,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,686572.12502655,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,137314425.00531,0.18397031651327486,0.008101605864454974,0.063213201801047,0.027462885001062,0.28274800917983883,141374004.58991942,0.0,Transport assets retained,True,0.02733163554688317,0.0,0.02733163554688317,8.814392047878847
External storage only,800.0,36.0,200.0,500000000.0,2054794.520547945,30.0,0,800.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,410958904.109589,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0821917808219178,0.33747690500069466,168738452.50034732,0.0,Transport assets retained,False,0.027331635546883226,0.0,0.027331635546883226,8.098816583264258
Linepack without redesign,800.0,36.0,200.0,500000000.0,2054794.520547945,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,1371503.6318758652,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,274300726.37517303,0.18397031651327486,0.008101605864454974,0.063213201801047,0.054860145275034605,0.31014526945381143,155072634.7269057,0.0,Transport assets retained,True,0.027331635546883226,0.0,0.027331635546883226,8.098816583264258
Joint design,800.0,36.0,200.0,500000000.0,2054794.520547945,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,1371503.6318758652,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,274300726.37517303,0.18397031651327486,0.008101605864454974,0.063213201801047,0.054860145275034605,0.31014526945381143,155072634.7269057,0.0,Transport assets retained,True,0.027331635546883226,0.0,0.027331635546883226,8.098816583264258
External storage only,800.0,48.0,200.0,500000000.0,2739726.02739726,30.0,0,800.0,,,0.0,0.0,0.0,2739726.02739726,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,547945205.479452,0.18397031651327486,0.008101605864454974,0.063213201801047,0.1095890410958904,0.36487416527466726,182437082.63733363,0.0,Transport assets retained,False,0.027331635546883226,0.0006513104866966435,0.02798294603357987,7.669204535902145
Linepack without redesign,800.0,48.0,200.0,500000000.0,2739726.02739726,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,2056435.1387251802,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,411287027.745036,0.18397031651327486,0.008101605864454974,0.063213201801047,0.0822574055490072,0.33754252972778404,168771264.86389202,0.0,Transport assets retained,True,0.027331635546883226,0.0006513104866966435,0.02798294603357987,7.669204535902145
Joint design,800.0,48.0,200.0,500000000.0,2739726.02739726,42.0,0,800.0,21.01325,29.215916513919403,44.16149540119125,2526269.277053387,2526269.277053387,213456.75034387317,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1223991150.294431,28729098.81012402,42691350.06877463,0.2570381415618305,0.008101605864454974,0.063213201801047,0.008538270013754927,0.3368912192410874,168445609.6205437,0.0,Diameter change,True,0.027331635546883226,0.0006513104866966435,0.02798294603357987,7.669204535902145
External storage only,800.0,72.0,200.0,500000000.0,4109589.04109589,30.0,0,800.0,,,0.0,0.0,0.0,4109589.04109589,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,821917808.219178,0.18397031651327486,0.008101605864454974,0.063213201801047,0.1643835616438356,0.4196686858226124,209834342.9113062,0.0,Transport assets retained,False,0.02733163554688317,0.0006513104866966435,0.027982946033579814,6.667866099832805
Linepack without redesign,800.0,72.0,200.0,500000000.0,4109589.04109589,30.0,0,800.0,21.01325,51.93858082816981,23.411316250106665,683290.88867208,683290.88867208,3426298.15242381,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,876049126.2536896,28729098.81012402,685259630.4847621,0.18397031651327486,0.008101605864454974,0.063213201801047,0.1370519260969524,0.39233705027572924,196168525.13786462,0.0,Transport assets retained,True,0.02733163554688317,0.0006513104866966435,0.027982946033579814,6.667866099832805
Joint design,800.0,72.0,200.0,500000000.0,4109589.04109589,42.0,0,800.0,21.01325,29.215916513919403,44.16149540119125,2526269.277053387,2526269.277053387,1583319.7640425032,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1223991150.294431,28729098.81012402,316663952.80850065,0.2570381415618305,0.008101605864454974,0.063213201801047,0.06333279056170013,0.3916857397890326,195842869.8945163,0.0,Diameter change,True,0.02733163554688317,0.0006513104866966435,0.027982946033579814,6.667866099832805
External storage only,1200.0,0.0,200.0,500000000.0,0.0,30.0,0,1200.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,0.0,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0,0.3393331176201775,169666558.81008875,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Linepack without redesign,1200.0,0.0,200.0,500000000.0,0.0,30.0,0,1200.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,0.0,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0,0.3393331176201775,169666558.81008875,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Joint design,1200.0,0.0,200.0,500000000.0,0.0,30.0,0,1200.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,0.0,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0,0.3393331176201775,169666558.81008875,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
External storage only,1200.0,6.0,200.0,500000000.0,342465.7534246575,30.0,0,1200.0,,,0.0,0.0,0.0,342465.7534246575,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,68493150.6849315,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0136986301369863,0.35303174775716384,176515873.8785819,0.0,Transport assets retained,False,0.013698630120132615,0.0,0.013698630120132615,3.88028278112691
Linepack without redesign,1200.0,6.0,200.0,500000000.0,342465.7534246575,30.0,0,1200.0,28.410116524481694,64.73966307648945,7.822509350273954,342465.7530033147,342465.7530033147,0.00042134278919547796,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,0.08426855783909559,0.26801830995467557,0.008101605864454974,0.063213201801047,1.685371156781912e-11,0.3393331176370312,169666558.8185156,0.0,Transport assets retained,True,0.013698630120132615,0.0,0.013698630120132615,3.88028278112691
Joint design,1200.0,6.0,200.0,500000000.0,342465.7534246575,30.0,0,1200.0,28.410116524481694,64.73966307648945,7.822509350273954,342465.7530033147,342465.7530033147,0.00042134278919547796,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,0.08426855783909559,0.26801830995467557,0.008101605864454974,0.063213201801047,1.685371156781912e-11,0.3393331176370312,169666558.8185156,0.0,Transport assets retained,True,0.013698630120132615,0.0,0.013698630120132615,3.88028278112691
External storage only,1200.0,12.0,200.0,500000000.0,684931.506849315,30.0,0,1200.0,,,0.0,0.0,0.0,684931.506849315,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,136986301.369863,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0273972602739726,0.36673037789415014,183365188.94707507,0.0,Transport assets retained,False,0.02096503485764223,0.0,0.02096503485764223,5.716743450059486
Linepack without redesign,1200.0,12.0,200.0,500000000.0,684931.506849315,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,160805.63540826,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,32161127.081651997,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0064322254163304,0.3457653430365079,172882671.51825395,0.0,Transport assets retained,True,0.02096503485764223,0.0,0.02096503485764223,5.716743450059486
Joint design,1200.0,12.0,200.0,500000000.0,684931.506849315,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,160805.63540826,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,32161127.081651997,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0064322254163304,0.3457653430365079,172882671.51825395,0.0,Transport assets retained,True,0.02096503485764223,0.0,0.02096503485764223,5.716743450059486
External storage only,1200.0,24.0,200.0,500000000.0,1369863.01369863,30.0,0,1200.0,,,0.0,0.0,0.0,1369863.01369863,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,273972602.739726,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0547945205479452,0.3941276381681227,197063819.08406135,0.0,Transport assets retained,False,0.02096503485764223,0.0,0.02096503485764223,5.319351607790366
Linepack without redesign,1200.0,24.0,200.0,500000000.0,1369863.01369863,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,845737.142257575,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,169147428.451515,0.26801830995467557,0.008101605864454974,0.063213201801047,0.033829485690302995,0.37316260331048046,186581301.65524024,0.0,Transport assets retained,True,0.02096503485764223,0.0,0.02096503485764223,5.319351607790366
Joint design,1200.0,24.0,200.0,500000000.0,1369863.01369863,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,845737.142257575,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,169147428.451515,0.26801830995467557,0.008101605864454974,0.063213201801047,0.033829485690302995,0.37316260331048046,186581301.65524024,0.0,Transport assets retained,True,0.02096503485764223,0.0,0.02096503485764223,5.319351607790366
External storage only,1200.0,36.0,200.0,500000000.0,2054794.520547945,30.0,0,1200.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,410958904.109589,0.26801830995467557,0.008101605864454974,0.063213201801047,0.0821917808219178,0.4215248984420953,210762449.22104764,0.0,Transport assets retained,False,0.020965034857642173,0.0,0.020965034857642173,4.973617201528638
Linepack without redesign,1200.0,36.0,200.0,500000000.0,2054794.520547945,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,1530668.64910689,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,306133729.821378,0.26801830995467557,0.008101605864454974,0.063213201801047,0.061226745964275596,0.4005598635844531,200279931.79222655,0.0,Transport assets retained,True,0.020965034857642173,0.0,0.020965034857642173,4.973617201528638
Joint design,1200.0,36.0,200.0,500000000.0,2054794.520547945,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,1530668.64910689,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,306133729.821378,0.26801830995467557,0.008101605864454974,0.063213201801047,0.061226745964275596,0.4005598635844531,200279931.79222655,0.0,Transport assets retained,True,0.020965034857642173,0.0,0.020965034857642173,4.973617201528638
External storage only,1200.0,48.0,200.0,500000000.0,2739726.02739726,30.0,0,1200.0,,,0.0,0.0,0.0,2739726.02739726,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,547945205.479452,0.26801830995467557,0.008101605864454974,0.063213201801047,0.1095890410958904,0.4489221587160679,224461079.35803396,0.0,Transport assets retained,False,0.020965034857642173,0.0,0.020965034857642173,4.670082429792029
Linepack without redesign,1200.0,48.0,200.0,500000000.0,2739726.02739726,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,2215600.155956205,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,443120031.191241,0.26801830995467557,0.008101605864454974,0.063213201801047,0.08862400623824822,0.4279571238584257,213978561.92921287,0.0,Transport assets retained,True,0.020965034857642173,0.0,0.020965034857642173,4.670082429792029
Joint design,1200.0,48.0,200.0,500000000.0,2739726.02739726,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,2215600.155956205,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,443120031.191241,0.26801830995467557,0.008101605864454974,0.063213201801047,0.08862400623824822,0.4279571238584257,213978561.92921287,0.0,Transport assets retained,True,0.020965034857642173,0.0,0.020965034857642173,4.670082429792029
External storage only,1200.0,72.0,200.0,500000000.0,4109589.04109589,30.0,0,1200.0,,,0.0,0.0,0.0,4109589.04109589,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,821917808.219178,0.26801830995467557,0.008101605864454974,0.063213201801047,0.1643835616438356,0.5037166792640131,251858339.63200656,0.0,Transport assets retained,False,0.02096503485764223,0.015533776068893168,0.0364988109265354,7.245900806751978
Linepack without redesign,1200.0,72.0,200.0,500000000.0,4109589.04109589,30.0,0,1200.0,21.01325,61.851806197436495,11.97194024252829,524125.87144105503,524125.87144105503,3585463.169654835,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1276277666.450836,28729098.81012402,717092633.930967,0.26801830995467557,0.008101605864454974,0.063213201801047,0.1434185267861934,0.48275164440637086,241375822.20318544,0.0,Transport assets retained,True,0.02096503485764223,0.015533776068893168,0.0364988109265354,7.245900806751978
